npf,nome,nome_sessao,quarto_jg,vel_max,dist_total,sprints,zv1,zv2,zv3,zv4,zv5,dcel1,dcel2,dcel3,dcel4,acel1,acel2,acel3,acel4,fc1,fc2,fc3,fc4,fc5,trimp,temp
709501,Yuri Neptune,26.04.26_Cruzeiro,3,18.3,430,0,131,170,102,3,0,34,39,6,0,23,42,6,0,6,1,1,3,0,23,25/26
692169,Alexandre Paranhos,26.04.26_Cruzeiro,4,5.6,24,0,18,0,0,0,0,2,7,0,0,2,8,0,0,2,0,0,0,0,5,25/26
723898,Erik McCree,26.04.26_Cruzeiro,4,24.2,891,1,433,322,63,29,1,54,74,18,1,60,71,15,0,1,4,3,1,2,30,25/26
713017,Fernando Fernandes,26.04.26_Cruzeiro,4,29.6,1195,7,376,367,214,104,96,55,84,21,11,51,84,26,1,1,2,3,6,2,46,25/26
723896,Jordan Williams,26.04.26_Cruzeiro,4,5.5,23,0,14,0,0,0,0,7,11,0,0,6,12,0,0,7,0,0,0,0,8,25/26
719433,Juan Arengo,26.04.26_Cruzeiro,4,26.0,591,1,237,218,78,18,5,34,51,14,4,35,48,14,0,9,3,2,3,5,56,25/26
712072,Lucas Rodriguez,26.04.26_Cruzeiro,4,28.1,1237,9,295,450,254,79,120,50,81,27,17,48,77,34,1,2,1,2,5,6,59,25/26
723475,Rafael Rachel,26.04.26_Cruzeiro,4,21.3,692,0,205,262,164,33,0,36,61,11,2,36,63,11,0,8,7,1,4,2,50,25/26
723467,Ricardo Fischer,26.04.26_Cruzeiro,4,22.6,1507,0,737,443,213,32,0,92,111,25,7,88,112,27,0,0,3,6,7,5,75,25/26
724919,Tim Frazier,26.04.26_Cruzeiro,4,4.1,3,0,1,0,0,0,0,0,3,0,0,0,3,0,0,12,10,0,0,0,32,25/26
703342,Vinci Oliveira,26.04.26_Cruzeiro,4,23.5,761,0,204,329,166,39,0,36,62,15,5,29,73,17,0,2,1,1,2,3,29,25/26
703343,Winicius Braga,26.04.26_Cruzeiro,4,18.7,905,0,330,420,113,7,0,41,99,22,1,46,92,17,0,1,1,3,5,4,52,25/26
709501,Yuri Neptune,26.04.26_Cruzeiro,4,22.0,525,0,176,207,107,8,0,31,49,14,2,33,45,14,0,10,1,2,4,2,45,25/26
692169,Alexandre Paranhos,26.04.29_Cruzeiro,1,25.4,677,1,187,327,93,32,5,44,56,19,1,48,61,13,0,1,2,3,5,0,35,25/26
723898,Erik McCree,26.04.29_Cruzeiro,1,22.2,96,0,49,16,6,12,0,8,16,6,0,8,21,3,0,1,0,0,0,0,1,25/26
713017,Fernando Fernandes,26.04.29_Cruzeiro,1,6.0,50,0,36,0,0,0,0,5,26,0,0,5,27,0,0,2,2,0,2,2,25,25/26
723896,Jordan Williams,26.04.29_Cruzeiro,1,26.0,741,1,320,234,113,28,6,47,60,18,4,38,67,15,0,3,3,2,5,2,45,25/26
719433,Juan Arengo,26.04.29_Cruzeiro,1,26.1,1391,3,510,492,228,87,20,64,104,29,5,70,89,36,1,0,5,2,6,10,89,25/26
712072,Lucas Rodriguez,26.04.29_Cruzeiro,1,26.0,486,2,154,180,80,39,8,24,43,14,9,29,45,18,0,6,2,3,2,2,31,25/26
723475,Rafael Rachel,26.04.29_Cruzeiro,1,25.4,1184,1,353,408,302,59,6,72,88,33,3,63,99,24,0,1,6,3,6,7,82,25/26
723467,Ricardo Fischer,26.04.29_Cruzeiro,1,22.3,490,0,199,183,66,10,0,33,41,8,3,30,42,14,0,7,3,3,4,1,43,25/26
724919,Tim Frazier,26.04.29_Cruzeiro,1,24.4,1063,1,451,404,137,24,3,60,85,21,2,58,77,20,0,2,6,4,5,5,70,25/26
703342,Vinci Oliveira,26.04.29_Cruzeiro,1,7.0,37,0,23,4,0,0,0,2,23,1,0,1,22,2,0,2,0,0,0,0,2,25/26
703343,Winicius Braga,26.04.29_Cruzeiro,1,18.4,795,0,273,384,97,2,0,50,79,20,4,55,77,23,0,9,3,2,4,6,65,25/26
709501,Yuri Neptune,26.04.29_Cruzeiro,1,24.0,757,1,252,253,165,37,1,46,83,22,3,43,90,19,0,3,1,3,7,1,48,25/26
692169,Alexandre Paranhos,26.04.29_Cruzeiro,2,18.7,258,0,102,81,54,2,0,14,28,7,2,12,28,9,0,0,0,1,2,0,12,25/26
723898,Erik McCree,26.04.29_Cruzeiro,2,7.6,72,0,49,16,0,0,0,5,10,0,0,10,8,0,0,2,2,1,0,0,10,25/26
713017,Fernando Fernandes,26.04.29_Cruzeiro,2,7.4,125,0,94,9,0,0,0,13,33,0,0,18,29,0,0,1,0,0,0,0,1,25/26
723896,Jordan Williams,26.04.29_Cruzeiro,2,25.3,1214,1,462,492,159,40,3,67,97,23,10,67,93,31,0,3,4,4,7,5,75,25/26
719433,Juan Arengo,26.04.29_Cruzeiro,2,27.2,1543,5,470,537,289,147,45,76,110,26,9,77,95,32,0,1,6,5,7,6,87,25/26
712072,Lucas Rodriguez,26.04.29_Cruzeiro,2,27.7,248,2,84,59,22,29,28,21,36,6,2,24,31,6,0,17,1,1,1,0,29,25/26
723475,Rafael Rachel,26.04.29_Cruzeiro,2,26.0,1139,2,389,373,228,82,22,49,94,30,4,44,91,32,0,1,4,5,6,6,78,25/26
723467,Ricardo Fischer,26.04.29_Cruzeiro,2,19.5,255,0,95,69,61,7,0,20,24,4,0,18,27,4,0,9,1,1,1,1,22,25/26
724919,Tim Frazier,26.04.29_Cruzeiro,2,22.5,1291,0,546,475,192,18,0,66,104,28,3,81,107,22,0,0,5,7,6,5,79,25/26
703342,Vinci Oliveira,26.04.29_Cruzeiro,2,10.9,106,0,58,25,0,0,0,10,43,3,0,9,45,1,0,1,0,0,0,0,2,25/26
703343,Winicius Braga,26.04.29_Cruzeiro,2,18.3,1244,0,455,619,114,2,0,70,113,25,5,67,120,26,0,2,5,4,6,7,87,25/26
709501,Yuri Neptune,26.04.29_Cruzeiro,2,21.0,270,0,121,74,39,11,0,21,27,8,2,22,31,3,0,9,4,3,3,1,41,25/26
692169,Alexandre Paranhos,26.04.29_Cruzeiro,3,23.2,725,0,243,319,85,44,0,36,64,22,1,35,61,25,0,2,1,2,3,2,33,25/26
723898,Erik McCree,26.04.29_Cruzeiro,3,18.0,108,0,60,27,13,0,0,4,12,4,0,4,12,4,0,2,1,0,0,0,7,25/26
713017,Fernando Fernandes,26.04.29_Cruzeiro,3,7.9,56,0,35,4,0,0,0,7,22,1,0,9,25,0,0,0,0,0,0,0,0,25/26
723896,Jordan Williams,26.04.29_Cruzeiro,3,23.6,1203,0,405,502,199,44,0,67,85,33,4,69,92,22,0,1,1,6,5,7,78,25/26
719433,Juan Arengo,26.04.29_Cruzeiro,3,25.8,1296,3,388,500,252,104,9,59,79,32,11,61,90,28,1,1,4,1,5,9,79,25/26
712072,Lucas Rodriguez,26.04.29_Cruzeiro,3,5.8,11,0,5,0,0,0,0,5,5,0,0,6,4,0,0,9,0,0,0,0,9,25/26
723475,Rafael Rachel,26.04.29_Cruzeiro,3,26.0,1228,2,412,460,216,69,22,67,95,25,7,47,111,23,1,2,2,3,9,4,71,25/26
723467,Ricardo Fischer,26.04.29_Cruzeiro,3,23.9,645,0,243,241,92,40,0,32,44,18,1,33,46,15,0,3,2,2,3,2,33,25/26
724919,Tim Frazier,26.04.29_Cruzeiro,3,19.9,749,0,277,306,123,7,0,47,52,19,5,57,56,12,0,3,6,2,3,5,56,25/26
703342,Vinci Oliveira,26.04.29_Cruzeiro,3,5.8,16,0,12,0,0,0,0,1,7,0,0,1,8,0,0,0,0,0,0,0,0,25/26
703343,Winicius Braga,26.04.29_Cruzeiro,3,20.5,655,0,192,290,130,17,0,33,63,18,0,27,67,14,0,7,3,2,3,5,57,25/26
709501,Yuri Neptune,26.04.29_Cruzeiro,3,20.9,511,0,158,208,102,13,0,31,36,18,3,29,43,15,0,3,3,2,0,0,18,25/26
692169,Alexandre Paranhos,26.04.29_Cruzeiro,4,26.1,903,2,288,352,131,70,17,50,89,15,11,51,87,22,0,2,1,4,7,1,48,25/26
723898,Erik McCree,26.04.29_Cruzeiro,4,23.8,93,0,21,56,5,6,0,11,10,3,1,8,12,3,0,1,1,0,0,0,6,25/26
713017,Fernando Fernandes,26.04.29_Cruzeiro,4,22.3,174,0,53,55,36,14,0,10,26,7,0,11,30,4,0,3,3,3,2,2,37,25/26
723896,Jordan Williams,26.04.29_Cruzeiro,4,24.0,936,0,420,293,104,61,0,45,77,20,4,49,72,20,0,7,6,5,6,1,61,25/26
719433,Juan Arengo,26.04.29_Cruzeiro,4,26.1,1686,3,664,541,308,61,31,82,129,36,14,93,132,34,1,0,5,4,9,9,105,25/26
712072,Lucas Rodriguez,26.04.29_Cruzeiro,4,26.2,170,1,57,43,26,10,15,16,16,2,2,14,21,2,0,12,1,0,0,0,15,25/26
723475,Rafael Rachel,26.04.29_Cruzeiro,4,26.5,956,2,309,385,124,60,25,56,104,19,3,45,108,22,0,11,3,5,7,0,60,25/26
723467,Ricardo Fischer,26.04.29_Cruzeiro,4,25.9,1733,1,774,531,270,61,4,84,128,33,11,84,125,41,0,1,4,5,6,11,102,25/26
724919,Tim Frazier,26.04.29_Cruzeiro,4,16.4,99,0,56,15,14,0,0,7,14,3,1,12,12,2,0,14,7,0,0,0,29,25/26
703342,Vinci Oliveira,26.04.29_Cruzeiro,4,26.1,157,1,56,45,15,7,20,8,21,3,2,10,26,4,0,1,0,0,0,0,3,25/26
703343,Winicius Braga,26.04.29_Cruzeiro,4,19.5,603,0,286,222,51,5,0,41,70,15,0,44,72,8,0,14,6,4,3,0,50,25/26
709501,Yuri Neptune,26.04.29_Cruzeiro,4,22.8,931,0,343,313,218,20,0,46,73,20,3,43,64,22,0,6,1,3,2,1,33,25/26
692169,Alexandre Paranhos,26.05.04_Corinthians,1,25.5,434,1,142,192,58,19,7,19,32,11,1,13,41,9,0,0,1,1,3,0,17,25/26
723898,Erik McCree,26.05.04_Corinthians,1,20.0,167,0,14,77,59,14,0,2,13,3,1,3,11,5,0,5,1,0,0,0,8,25/26
713017,Fernando Fernandes,26.05.04_Corinthians,1,7.6,32,0,20,3,0,0,0,4,13,3,0,6,15,1,0,0,0,0,2,2,20,25/26
723896,Jordan Williams,26.05.04_Corinthians,1,27.1,1076,1,341,517,138,21,12,61,81,26,7,47,90,27,0,0,1,2,4,4,48,25/26
719433,Juan Arengo,26.05.04_Corinthians,1,26.0,1165,1,325,449,253,98,6,69,80,32,6,58,82,32,0,1,2,1,4,5,49,25/26
712072,Lucas Rodriguez,26.05.04_Corinthians,1,21.6,253,0,55,136,47,10,0,11,16,6,1,10,15,8,0,0,0,1,1,5,34,25/26
690902,Murilo Ferraz,26.05.04_Corinthians,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/26
723475,Rafael Rachel,26.05.04_Corinthians,1,21.4,738,0,196,301,203,16,0,33,58,15,2,44,47,13,0,2,4,1,3,4,46,25/26
723467,Ricardo Fischer,26.05.04_Corinthians,1,25.1,930,1,258,415,180,44,3,54,61,18,7,44,63,22,0,3,1,0,1,8,54,25/26
703343,Winicius Braga,26.05.04_Corinthians,1,25.3,947,1,276,538,107,3,2,59,68,19,3,46,79,14,1,2,1,1,4,6,51,25/26
709501,Yuri Neptune,26.05.04_Corinthians,1,19.7,358,0,108,129,79,23,0,21,41,6,0,17,36,7,0,2,1,1,2,0,12,25/26
692169,Alexandre Paranhos,26.05.04_Corinthians,2,24.2,1038,1,382,403,159,42,2,48,97,22,4,59,94,22,0,3,3,3,6,2,57,25/26
723898,Erik McCree,26.05.04_Corinthians,2,20.3,436,0,193,167,35,14,0,40,36,10,0,32,44,5,0,7,2,2,3,0,29,25/26
713017,Fernando Fernandes,26.05.04_Corinthians,2,7.2,79,0,50,6,0,0,0,16,27,3,0,19,28,0,0,1,3,4,5,9,83,25/26
723896,Jordan Williams,26.05.04_Corinthians,2,24.3,1139,1,470,431,136,42,2,60,98,27,3,64,103,22,0,6,10,5,7,2,80,25/26
719433,Juan Arengo,26.05.04_Corinthians,2,25.1,944,1,351,339,162,36,4,61,80,22,4,49,89,21,0,10,9,3,5,1,61,25/26
712072,Lucas Rodriguez,26.05.04_Corinthians,2,21.3,419,0,122,147,107,16,0,32,39,8,1,30,38,9,0,20,4,1,2,2,48,25/26
690902,Murilo Ferraz,26.05.04_Corinthians,2,5.1,26,0,15,0,0,0,0,8,12,0,0,10,10,0,0,4,3,5,6,3,66,25/26
723475,Rafael Rachel,26.05.04_Corinthians,2,27.5,1447,2,438,533,311,94,15,64,98,37,6,57,125,23,1,1,10,5,8,5,95,25/26
723467,Ricardo Fischer,26.05.04_Corinthians,2,25.8,1472,2,592,472,264,60,7,92,113,25,7,86,103,31,0,4,8,5,4,7,87,25/26
703343,Winicius Braga,26.05.04_Corinthians,2,20.0,643,0,287,234,79,8,0,37,64,10,2,37,58,14,0,17,6,2,2,2,55,25/26
709501,Yuri Neptune,26.05.04_Corinthians,2,23.8,451,0,147,183,78,17,0,25,49,6,0,24,41,8,0,14,1,0,2,2,37,25/26
692169,Alexandre Paranhos,26.05.04_Corinthians,3,21.1,901,0,278,416,141,15,0,56,82,22,3,55,89,21,0,3,3,2,6,4,56,25/26
723898,Erik McCree,26.05.04_Corinthians,3,21.5,789,0,262,300,155,19,0,52,83,14,4,44,83,17,0,6,5,5,2,1,45,25/26
713017,Fernando Fernandes,26.05.04_Corinthians,3,7.1,73,0,49,7,0,0,0,8,22,2,0,11,23,0,0,0,0,0,0,0,0,25/26
723896,Jordan Williams,26.05.04_Corinthians,3,23.9,1370,0,482,566,219,46,0,64,105,33,7,66,118,33,0,2,6,5,8,4,83,25/26
719433,Juan Arengo,26.05.04_Corinthians,3,26.0,1288,1,438,463,240,74,13,81,85,38,6,72,95,36,0,2,6,4,7,3,68,25/26
712072,Lucas Rodriguez,26.05.04_Corinthians,3,25.2,617,1,215,225,109,26,4,33,55,27,3,39,64,17,0,10,4,2,2,1,38,25/26
690902,Murilo Ferraz,26.05.04_Corinthians,3,4.2,16,0,9,0,0,0,0,3,7,0,0,2,9,0,0,5,4,6,4,1,57,25/26
723475,Rafael Rachel,26.05.04_Corinthians,3,23.6,1412,0,473,512,297,82,0,66,93,25,8,51,99,32,0,0,9,5,5,7,89,25/26
723467,Ricardo Fischer,26.05.04_Corinthians,3,26.0,1022,1,340,419,175,29,7,70,65,22,7,69,75,24,0,9,5,2,3,3,56,25/26
703343,Winicius Braga,26.05.04_Corinthians,3,20.1,605,0,194,327,59,9,0,32,39,20,1,26,49,12,0,16,2,2,2,3,50,25/26
709501,Yuri Neptune,26.05.04_Corinthians,3,18.9,302,0,131,95,50,3,0,17,37,5,3,23,34,10,0,2,0,2,1,0,12,25/26
692169,Alexandre Paranhos,26.05.04_Corinthians,4,6.0,28,0,17,0,0,0,0,6,14,0,0,8,12,0,0,0,0,0,0,0,0,25/26
723898,Erik McCree,26.05.04_Corinthians,4,25.5,1641,1,596,683,209,71,8,104,128,35,8,106,120,40,0,2,4,4,6,4,67,25/26
713017,Fernando Fernandes,26.05.04_Corinthians,4,7.5,81,0,56,5,0,0,0,9,30,2,0,11,30,0,0,2,0,0,0,0,2,25/26
723896,Jordan Williams,26.05.04_Corinthians,4,24.7,1528,1,626,612,166,52,3,80,110,27,9,72,108,37,1,3,6,6,8,4,84,25/26
719433,Juan Arengo,26.05.04_Corinthians,4,26.3,1793,5,699,630,262,100,28,80,139,34,14,92,147,35,4,1,3,7,8,4,79,25/26
712072,Lucas Rodriguez,26.05.04_Corinthians,4,6.6,43,0,24,3,0,0,0,10,18,0,0,9,18,0,0,8,3,2,1,3,40,25/26
690902,Murilo Ferraz,26.05.04_Corinthians,4,5.4,30,0,15,0,0,0,0,11,13,0,0,11,13,0,0,5,5,7,4,2,58,25/26
723475,Rafael Rachel,26.05.04_Corinthians,4,26.3,1241,2,431,420,261,57,23,57,105,27,7,46,108,29,1,5,6,4,7,5,81,25/26
723467,Ricardo Fischer,26.05.04_Corinthians,4,21.0,594,0,249,216,71,19,0,39,66,7,1,40,56,8,0,7,1,2,2,3,39,25/26
703343,Winicius Braga,26.05.04_Corinthians,4,19.2,1080,0,360,546,125,5,0,46,92,28,4,54,106,24,0,7,2,2,8,4,72,25/26
709501,Yuri Neptune,26.05.04_Corinthians,4,20.5,633,0,229,233,127,15,0,30,53,10,0,33,54,9,0,1,3,3,3,1,29,25/26
692169,Alexandre Paranhos,26.05.07_Corinthians,1,26.0,499,1,146,231,76,13,9,27,45,14,3,21,48,19,0,1,0,1,4,0,21,25/26
723898,Erik McCree,26.05.07_Corinthians,1,23.0,708,0,197,342,112,37,0,34,49,13,2,34,44,15,0,3,0,1,3,2,29,25/26
713017,Fernando Fernandes,26.05.07_Corinthians,1,7.5,54,0,32,6,0,0,0,6,27,1,0,5,29,0,0,5,3,0,0,0,12,25/26
723896,Jordan Williams,26.05.07_Corinthians,1,25.9,1210,2,346,536,234,42,8,58,89,32,9,35,100,34,0,0,1,3,6,4,53,25/26
719433,Juan Arengo,26.05.07_Corinthians,1,26.1,777,2,228,309,154,30,25,40,54,16,10,35,66,25,0,6,1,1,2,5,42,25/26
712072,Lucas Rodriguez,26.05.07_Corinthians,1,29.5,663,2,130,228,158,86,35,28,50,18,7,21,53,18,2,5,3,1,1,3,31,25/26
690902,Murilo Ferraz,26.05.07_Corinthians,1,4.0,27,0,12,0,0,0,0,5,16,0,0,9,13,0,0,8,0,0,0,0,8,25/26
723475,Rafael Rachel,26.05.07_Corinthians,1,26.1,1327,2,329,620,250,78,11,76,95,24,11,55,92,36,0,1,1,2,3,10,69,25/26
723467,Ricardo Fischer,26.05.07_Corinthians,1,21.5,981,0,316,392,186,56,0,49,63,14,4,34,71,19,0,2,3,1,1,9,61,25/26
703343,Winicius Braga,26.05.07_Corinthians,1,25.6,929,1,246,490,145,19,3,51,58,24,2,49,75,13,0,3,2,2,3,6,55,25/26
709501,Yuri Neptune,26.05.07_Corinthians,1,24.6,434,2,137,149,82,38,7,25,48,10,1,28,44,11,0,2,1,2,1,1,17,25/26
692169,Alexandre Paranhos,26.05.07_Corinthians,2,23.4,656,0,217,300,63,43,0,34,55,13,4,42,51,16,0,2,2,2,4,3,43,25/26
723898,Erik McCree,26.05.07_Corinthians,2,27.0,1208,4,367,457,252,58,33,42,85,37,6,56,81,35,1,5,7,5,4,1,54,25/26
713017,Fernando Fernandes,26.05.07_Corinthians,2,5.1,98,0,75,0,0,0,0,7,35,0,0,14,30,0,0,4,1,1,0,0,14,25/26
723896,Jordan Williams,26.05.07_Corinthians,2,26.3,976,1,358,398,112,51,11,57,70,26,6,43,80,24,1,7,3,4,6,2,59,25/26
719433,Juan Arengo,26.05.07_Corinthians,2,23.9,1147,0,336,476,190,101,0,66,79,26,8,48,84,28,1,4,7,3,3,4,58,25/26
712072,Lucas Rodriguez,26.05.07_Corinthians,2,26.0,921,4,259,359,159,82,21,46,71,27,11,37,83,27,1,1,10,2,4,6,75,25/26
690902,Murilo Ferraz,26.05.07_Corinthians,2,6.6,45,0,31,1,0,0,0,8,11,0,0,12,9,0,0,5,0,0,0,0,5,25/26
723475,Rafael Rachel,26.05.07_Corinthians,2,26.0,1269,1,478,475,204,55,10,70,97,30,5,58,116,22,0,0,7,3,8,5,82,25/26
723467,Ricardo Fischer,26.05.07_Corinthians,2,23.0,921,0,375,304,163,37,0,38,70,15,6,49,67,20,0,2,11,1,1,8,74,25/26
703343,Winicius Braga,26.05.07_Corinthians,2,20.7,776,0,248,411,83,7,0,36,74,17,2,35,75,15,0,0,2,1,5,7,67,25/26
709501,Yuri Neptune,26.05.07_Corinthians,2,24.6,379,1,159,128,41,24,2,28,35,4,3,25,36,4,1,14,2,1,3,0,34,25/26
692169,Alexandre Paranhos,26.05.07_Corinthians,3,16.8,242,0,102,100,21,0,0,14,48,3,1,10,45,6,0,1,0,0,2,0,9,25/26
723898,Erik McCree,26.05.07_Corinthians,3,26.6,857,4,292,374,89,41,29,38,53,23,2,43,59,13,1,8,4,2,2,0,32,25/26
713017,Fernando Fernandes,26.05.07_Corinthians,3,16.5,100,0,40,37,5,0,0,16,22,1,0,13,25,1,0,2,1,0,0,0,4,25/26
723896,Jordan Williams,26.05.07_Corinthians,3,26.3,1343,2,497,551,171,57,13,77,92,29,5,58,91,32,0,0,1,3,9,6,76,25/26
719433,Juan Arengo,26.05.07_Corinthians,3,26.2,1498,2,555,554,250,41,28,91,110,30,11,89,109,31,0,1,3,2,7,5,68,25/26
712072,Lucas Rodriguez,26.05.07_Corinthians,3,20.9,282,0,133,98,22,8,0,16,41,4,2,16,43,4,0,9,8,1,1,1,36,25/26
690902,Murilo Ferraz,26.05.07_Corinthians,3,4.6,18,0,7,0,0,0,0,9,9,0,0,12,6,0,0,5,0,0,0,0,5,25/26
723475,Rafael Rachel,26.05.07_Corinthians,3,27.7,817,2,242,327,160,41,14,44,71,14,5,46,61,21,1,3,7,3,4,3,56,25/26
723467,Ricardo Fischer,26.05.07_Corinthians,3,26.0,1398,1,530,515,245,55,6,73,89,23,13,68,80,32,0,1,2,3,3,12,83,25/26
703343,Winicius Braga,26.05.07_Corinthians,3,19.1,1154,0,385,563,152,5,0,67,103,25,6,57,95,36,0,1,4,4,5,5,62,25/26
709501,Yuri Neptune,26.05.07_Corinthians,3,16.5,87,0,36,30,10,0,0,7,15,2,0,6,16,1,0,3,0,0,0,0,3,25/26
692169,Alexandre Paranhos,26.05.07_Corinthians,4,26.0,1025,1,408,461,82,13,7,75,79,28,7,65,108,20,0,2,2,1,5,8,68,25/26
723898,Erik McCree,26.05.07_Corinthians,4,24.4,1928,1,877,764,166,32,2,108,153,34,9,104,162,32,0,2,6,6,3,4,66,25/26
713017,Fernando Fernandes,26.05.07_Corinthians,4,8.3,126,0,91,9,0,0,0,10,38,3,0,12,39,1,0,6,3,1,2,0,23,25/26
723896,Jordan Williams,26.05.07_Corinthians,4,26.0,1386,3,620,492,137,36,19,73,127,32,8,73,136,31,1,3,6,6,9,5,99,25/26
719433,Juan Arengo,26.05.07_Corinthians,4,26.6,1499,3,625,518,199,60,26,75,126,30,5,69,127,28,2,1,7,8,6,4,84,25/26
712072,Lucas Rodriguez,26.05.07_Corinthians,4,8.0,155,0,115,9,0,0,0,14,45,5,0,18,49,0,0,18,12,0,0,0,43,25/26
690902,Murilo Ferraz,26.05.07_Corinthians,4,5.2,90,0,64,0,0,0,0,15,25,0,0,19,22,0,0,10,0,0,0,0,10,25/26
723475,Rafael Rachel,26.05.07_Corinthians,4,27.4,990,1,395,383,128,20,16,55,86,20,9,54,86,25,0,3,15,6,6,2,85,25/26
723467,Ricardo Fischer,26.05.07_Corinthians,4,22.7,1206,0,569,408,118,31,0,69,99,26,5,67,107,24,0,2,12,5,4,8,97,25/26
703343,Winicius Braga,26.05.07_Corinthians,4,21.3,710,0,344,216,95,8,0,27,93,16,2,38,90,11,0,11,8,5,4,1,62,25/26
709501,Yuri Neptune,26.05.07_Corinthians,4,27.3,749,1,300,290,92,12,15,47,65,15,5,31,70,13,1,10,3,3,2,2,44,25/26
692169,Alexandre Paranhos,26.05.09_Corinthians,1,21.8,666,0,226,282,90,28,0,33,76,21,1,45,73,18,0,2,0,3,5,2,43,25/26
723898,Erik McCree,26.05.09_Corinthians,1,20.0,482,0,140,198,106,12,0,35,44,10,2,31,39,14,0,8,2,3,4,3,47,25/26
713017,Fernando Fernandes,26.05.09_Corinthians,1,7.4,74,0,57,1,0,0,0,3,30,1,0,5,29,0,0,2,2,3,5,6,67,25/26
723896,Jordan Williams,26.05.09_Corinthians,1,19.0,1207,0,490,464,173,12,0,66,108,37,8,55,123,29,0,2,3,5,9,6,85,25/26
719433,Juan Arengo,26.05.09_Corinthians,1,25.8,1279,4,425,492,204,78,19,76,107,27,4,73,104,25,0,7,4,4,6,7,82,25/26
712072,Lucas Rodriguez,26.05.09_Corinthians,1,26.0,874,5,253,322,151,74,34,44,76,16,9,46,72,22,0,2,4,8,5,3,70,25/26
690902,Murilo Ferraz,26.05.09_Corinthians,1,5.3,52,0,38,0,0,0,0,3,25,0,0,6,24,0,0,14,0,0,0,0,15,25/26
723475,Rafael Rachel,26.05.09_Corinthians,1,25.8,1596,2,490,605,341,79,9,82,132,44,9,70,139,38,2,0,6,8,8,3,80,25/26
723467,Ricardo Fischer,26.05.09_Corinthians,1,24.2,1004,1,358,358,174,56,1,63,69,24,9,63,77,27,0,10,2,2,3,5,62,25/26
703343,Winicius Braga,26.05.09_Corinthians,1,21.0,872,0,304,426,99,11,0,41,78,19,7,40,82,25,0,6,8,2,7,4,75,25/26
709501,Yuri Neptune,26.05.09_Corinthians,1,20.7,346,0,118,114,74,9,0,19,56,7,3,24,56,8,0,7,1,0,1,0,16,25/26
692169,Alexandre Paranhos,26.05.09_Corinthians,2,20.8,554,0,217,208,81,11,0,30,61,13,1,33,52,16,0,9,6,2,2,3,49,25/26
723898,Erik McCree,26.05.09_Corinthians,2,26.5,1228,1,420,472,219,63,8,59,102,20,7,65,93,22,0,6,4,3,4,1,46,25/26
713017,Fernando Fernandes,26.05.09_Corinthians,2,12.9,101,0,68,7,2,0,0,6,42,0,2,9,40,0,0,1,3,6,9,5,88,25/26
723896,Jordan Williams,26.05.09_Corinthians,2,23.5,927,0,407,321,103,40,0,55,86,14,9,61,87,20,0,0,3,6,8,7,89,25/26
719433,Juan Arengo,26.05.09_Corinthians,2,26.2,1839,4,659,648,276,157,42,84,106,36,12,74,110,46,1,0,3,5,5,12,104,25/26
712072,Lucas Rodriguez,26.05.09_Corinthians,2,26.8,315,2,77,103,56,38,26,13,30,6,3,10,29,8,1,3,4,6,6,3,68,25/26
690902,Murilo Ferraz,26.05.09_Corinthians,2,4.9,46,0,28,0,0,0,0,9,22,0,0,12,20,0,0,7,0,0,0,0,7,25/26
723475,Rafael Rachel,26.05.09_Corinthians,2,26.5,600,1,231,224,89,15,13,34,58,17,2,29,64,11,0,7,11,2,2,4,62,25/26
723467,Ricardo Fischer,26.05.09_Corinthians,2,25.6,1370,3,517,476,217,88,9,82,83,35,7,86,86,25,0,5,7,4,3,2,52,25/26
703343,Winicius Braga,26.05.09_Corinthians,2,23.2,1003,0,317,432,181,34,0,55,79,22,2,42,97,18,0,7,6,3,5,4,71,25/26
709501,Yuri Neptune,26.05.09_Corinthians,2,21.7,670,0,236,251,128,23,0,41,64,11,3,31,61,17,0,13,4,3,2,3,52,25/26
692169,Alexandre Paranhos,26.05.09_Corinthians,3,19.9,583,0,242,244,48,8,0,37,62,21,2,30,66,22,0,4,4,2,2,0,24,25/26
723898,Erik McCree,26.05.09_Corinthians,3,23.4,1149,0,463,450,167,19,0,65,97,23,3,57,106,18,0,4,4,3,4,2,47,25/26
713017,Fernando Fernandes,26.05.09_Corinthians,3,6.9,69,0,43,5,0,0,0,8,35,1,0,8,37,0,0,5,5,5,3,1,46,25/26
723896,Jordan Williams,26.05.09_Corinthians,3,17.2,195,0,77,81,28,0,0,7,16,6,0,11,20,3,0,15,1,1,1,0,24,25/26
719433,Juan Arengo,26.05.09_Corinthians,3,26.1,1513,1,587,553,245,48,7,76,130,30,3,84,112,31,1,0,1,6,7,9,94,25/26
712072,Lucas Rodriguez,26.05.09_Corinthians,3,23.6,341,0,126,123,46,24,0,12,45,10,2,12,47,7,0,9,6,2,1,0,32,25/26
690902,Murilo Ferraz,26.05.09_Corinthians,3,4.3,17,0,8,0,0,0,0,6,9,0,0,7,8,0,0,3,0,0,0,0,3,25/26
723475,Rafael Rachel,26.05.09_Corinthians,3,24.0,1349,0,426,550,240,83,0,63,119,28,5,55,116,27,0,2,8,5,4,2,58,25/26
